datetime,code,open,close,high,low,vol,amount,p_change
2010-02-24,600519,166.76,167.92,168.6,165.5,9904.0,165405136.0,0.7
2010-02-25,600519,166.9,168.25,170.0,166.9,15313.0,258220832.0,0.2
2010-02-26,600519,168.98,166.84,168.98,166.6,10338.0,173028880.0,-0.84
2010-03-01,600519,166.45,166.24,167.45,165.99,21734.0,361550336.0,-0.36
2010-03-02,600519,166.61,165.6,166.79,164.9,17182.0,284524256.0,-0.38
2010-03-03,600519,165.99,165.66,166.24,164.93,14232.0,235470736.0,0.04
2010-03-04,600519,166.02,165.14,166.85,164.0,14168.0,234440688.0,-0.31
2010-03-05,600519,165.15,164.41,165.45,164.28,9770.0,160821088.0,-0.44
2010-03-08,600519,164.48,163.18,164.98,162.8,23259.0,380034368.0,-0.75
2010-03-09,600519,163.2,163.17,163.7,162.7,12340.0,201437824.0,-0.01
2010-03-10,600519,163.27,163.66,163.7,162.9,11814.0,192984032.0,0.3
2010-03-11,600519,163.86,163.01,164.45,162.58,13518.0,220769888.0,-0.4
2010-03-12,600519,163.02,161.92,163.67,161.59,12192.0,197699616.0,-0.67
2010-03-15,600519,161.91,158.7,161.91,157.9,15808.0,251338912.0,-1.99
2010-03-16,600519,158.7,158.94,159.65,157.9,7764.0,123284712.0,0.15
2010-03-17,600519,158.98,160.51,160.58,158.9,18710.0,298972352.0,0.99
2010-03-18,600519,160.58,158.41,161.37,157.75,14726.0,234364032.0,-1.31
2010-03-19,600519,158.88,158.76,159.34,158.0,13361.0,212046432.0,0.22
2010-03-22,600519,159.24,158.0,159.6,157.68,23008.0,364454784.0,-0.48
2010-03-23,600519,157.81,157.28,158.48,156.92,18329.0,288785248.0,-0.46
2010-03-24,600519,157.58,159.15,159.78,157.55,20175.0,320611712.0,1.19
2010-03-25,600519,158.9,157.9,158.9,157.8,9813.0,155141072.0,-0.79
2010-03-26,600519,158.17,159.66,160.88,158.08,20527.0,328239744.0,1.11
2010-03-29,600519,159.7,161.72,161.97,159.01,31475.0,505626400.0,1.29
2010-03-30,600519,161.76,160.01,161.96,159.5,19012.0,304981152.0,-1.06
2010-03-31,600519,159.97,158.76,161.62,158.5,14905.0,237596432.0,-0.78
2010-04-01,600519,158.78,160.06,160.5,158.76,23980.0,383228768.0,0.82
2010-04-02,600519,158.0,152.63,158.0,151.6,154281.0,2359758848.0,-4.64
2010-04-06,600519,151.9,151.84,152.99,151.3,53122.0,806704576.0,-0.52
2010-04-07,600519,151.87,152.13,152.85,151.22,41061.0,623779264.0,0.19
2010-04-08,600519,152.16,150.51,152.17,150.0,32921.0,497205376.0,-1.06
2010-04-09,600519,150.01,149.14,150.6,147.79,54418.0,809627264.0,-0.91
2010-04-12,600519,149.2,147.29,149.78,146.78,38514.0,568871616.0,-1.24
2010-04-13,600519,147.4,149.88,150.99,146.9,54305.0,807780224.0,1.76
2010-04-14,600519,150.87,150.52,150.87,148.26,46368.0,693802752.0,0.43
2010-04-15,600519,150.65,147.48,150.65,147.0,40617.0,602138304.0,-2.02
2010-04-16,600519,147.47,147.98,149.51,146.8,29395.0,434500512.0,0.34
2010-04-19,600519,148.01,146.16,149.55,145.85,41332.0,609860416.0,-1.23
2010-04-20,600519,146.0,143.52,146.0,140.12,49387.0,704502592.0,-1.81
2010-04-21,600519,143.5,148.02,148.21,141.71,63365.0,922573376.0,3.14
2010-04-22,600519,147.35,148.56,149.25,146.03,37063.0,549560384.0,0.36
2010-04-23,600519,148.0,143.83,149.6,143.1,66686.0,972162176.0,-3.18
2010-04-26,600519,139.0,136.93,139.58,136.9,107036.0,1480340480.0,-4.8
2010-04-27,600519,136.89,132.95,136.89,132.7,58234.0,781868480.0,-2.91
2010-04-28,600519,132.0,132.13,133.4,131.0,26287.0,347144544.0,-0.62
2010-04-29,600519,132.56,134.25,135.26,132.56,34501.0,464124480.0,1.6
2010-04-30,600519,131.43,129.03,131.43,127.75,85566.0,1102902784.0,-3.89
2010-05-04,600519,127.99,128.64,129.56,126.89,23975.0,308504576.0,-0.3
2010-05-05,600519,127.8,130.79,131.24,127.3,33838.0,440483232.0,1.67
2010-05-06,600519,131.0,127.35,131.0,127.3,28240.0,364015616.0,-2.63
2010-05-07,600519,126.0,130.01,130.37,125.5,31254.0,401357088.0,2.09
2010-05-10,600519,132.0,133.54,136.0,132.0,66192.0,888886080.0,2.72
2010-05-11,600519,135.59,133.66,136.0,132.83,33632.0,450668320.0,0.09
2010-05-12,600519,133.29,133.18,134.0,130.0,21643.0,285567360.0,-0.36
2010-05-13,600519,133.23,134.87,135.7,133.23,27049.0,365164000.0,1.27
2010-05-14,600519,134.88,134.95,136.11,134.0,18126.0,245038800.0,0.06
2010-05-17,600519,134.7,129.8,134.7,129.6,17643.0,231880080.0,-3.82
2010-05-18,600519,130.0,130.11,130.97,126.18,26037.0,334232096.0,0.24
2010-05-19,600519,130.5,129.83,131.2,128.02,10798.0,140244496.0,-0.22
2010-05-20,600519,129.45,131.48,133.33,129.01,22740.0,300553536.0,1.27
2010-05-21,600519,129.4,134.21,134.6,128.47,27341.0,362007808.0,2.08
2010-05-24,600519,134.99,135.97,136.5,134.3,29783.0,404173632.0,1.31
2010-05-25,600519,135.6,131.25,135.6,130.75,22050.0,292444448.0,-3.47
2010-05-26,600519,131.5,131.94,132.66,130.16,11025.0,145156080.0,0.53
2010-05-31,600519,133.5,131.88,135.22,131.88,23549.0,314717152.0,-0.05
2010-06-01,600519,131.75,132.63,133.46,130.5,23525.0,311393504.0,0.57
2010-06-02,600519,132.56,134.16,134.4,131.65,21889.0,291694848.0,1.15
2010-06-03,600519,134.99,135.03,136.5,133.4,24949.0,338070624.0,0.65
2010-06-04,600519,134.93,138.12,138.4,134.21,30036.0,410658464.0,2.29
2010-06-07,600519,137.0,141.06,142.27,136.0,38125.0,535882240.0,2.13
2010-06-08,600519,141.06,140.12,141.88,139.0,14394.0,202331408.0,-0.67
2010-06-09,600519,140.22,141.42,142.6,140.08,18053.0,255194304.0,0.93
2010-06-10,600519,141.4,141.35,142.6,140.53,11781.0,166835008.0,-0.05
2010-06-11,600519,141.57,138.71,142.5,138.56,19572.0,274933792.0,-1.87
2010-06-17,600519,139.2,136.48,139.49,136.31,12523.0,172316224.0,-1.61
2010-06-18,600519,136.01,132.26,136.8,131.01,20102.0,270316832.0,-3.09
2010-06-21,600519,132.4,134.44,134.5,131.2,18954.0,251513440.0,1.65
2010-06-22,600519,133.26,132.19,133.94,131.4,20779.0,275184096.0,-1.67
2010-06-23,600519,132.0,131.7,132.88,131.42,12812.0,169174736.0,-0.37
2010-06-24,600519,131.91,129.97,132.47,129.68,24344.0,317936256.0,-1.31
2010-06-25,600519,129.8,130.52,131.0,128.83,19011.0,246313344.0,0.42
2010-06-28,600519,130.2,128.01,130.22,127.81,14816.0,190660624.0,-1.92
2010-06-29,600519,128.51,126.27,129.39,125.51,27782.0,354061600.0,-1.36
2010-06-30,600519,126.0,127.36,127.5,125.65,17824.0,225134752.0,0.86
2010-07-01,600519,127.85,127.02,127.85,126.5,7449.0,94688256.0,-0.27
2010-07-02,600519,126.55,127.68,129.1,126.55,16452.0,209978224.0,0.52
2010-07-05,600519,126.5,125.81,126.8,124.56,14040.0,176428080.0,-1.46
2010-07-06,600519,125.9,127.6,128.16,125.0,15306.0,195146896.0,1.42
2010-07-07,600519,127.6,127.32,128.5,126.5,8788.0,111689440.0,-0.22
2010-07-08,600519,127.11,128.32,128.5,127.11,8516.0,108893888.0,0.79
2010-07-09,600519,128.58,131.06,132.2,127.71,27378.0,357390432.0,2.14
2010-07-12,600519,130.8,130.71,133.3,130.55,17834.0,235347808.0,-0.27
2010-07-13,600519,130.74,129.55,130.74,128.51,7439.0,96225624.0,-0.89
2010-07-14,600519,129.4,130.24,131.16,129.03,9642.0,125763296.0,0.53
2010-07-15,600519,130.5,131.83,133.2,130.35,18833.0,248573680.0,1.22
2010-07-16,600519,130.9,133.81,134.34,130.58,32949.0,438987872.0,1.5
2010-07-19,600519,133.05,135.8,136.2,132.91,19412.0,261608080.0,1.49
2010-07-20,600519,135.98,136.51,137.29,134.68,26886.0,366053248.0,0.52
2010-07-21,600519,136.51,137.88,140.4,136.51,24363.0,338324512.0,1.0
2010-07-22,600519,138.8,137.96,138.8,136.8,16221.0,223560512.0,0.06
2010-07-23,600519,138.18,140.71,141.02,138.18,38466.0,539887872.0,1.99
2010-07-26,600519,140.71,140.96,142.78,140.25,22016.0,311555744.0,0.18
2010-07-27,600519,140.1,142.0,142.18,140.1,25229.0,357546816.0,0.74
2010-07-28,600519,142.6,142.94,143.03,141.5,27740.0,395352768.0,0.66
2010-07-29,600519,142.93,139.42,143.1,139.16,45372.0,636454912.0,-2.46
2010-07-30,600519,139.28,138.67,139.28,137.5,29438.0,406203360.0,-0.54
2010-08-02,600519,138.63,143.55,145.26,138.63,42965.0,614400256.0,3.52
2010-08-03,600519,143.0,142.26,144.8,142.01,17573.0,251858816.0,-0.9
2010-08-04,600519,142.0,144.02,144.2,141.72,17350.0,249201024.0,1.24
2010-08-05,600519,144.08,148.16,149.35,144.08,41966.0,620781760.0,2.87
2010-08-06,600519,147.8,148.2,148.8,147.2,21840.0,323918720.0,0.03
2010-08-09,600519,148.25,151.61,152.22,148.25,38703.0,586147264.0,2.3
2010-08-10,600519,151.61,146.76,153.59,146.5,28739.0,427619904.0,-3.2
2010-08-11,600519,146.0,147.85,149.0,146.0,15190.0,224550912.0,0.74
2010-08-12,600519,147.8,148.92,151.9,146.21,31025.0,463112768.0,0.72
2010-08-13,600519,148.88,150.39,151.46,148.32,15775.0,236758800.0,0.99
2010-08-16,600519,150.41,152.9,153.29,150.41,25910.0,395272896.0,1.67
2010-08-17,600519,152.8,155.09,156.25,152.5,35747.0,554777088.0,1.43
2010-08-18,600519,154.98,152.84,156.42,152.3,30173.0,464752256.0,-1.45
2010-08-19,600519,152.88,151.26,153.9,150.5,35437.0,536485056.0,-1.03
2010-08-20,600519,151.19,148.89,151.19,148.48,20841.0,311220160.0,-1.57
2010-08-23,600519,148.25,150.72,150.9,148.0,13214.0,197952512.0,1.23
2010-08-24,600519,150.32,151.42,152.99,149.1,10838.0,164253360.0,0.46
2010-08-25,600519,150.5,149.79,151.92,149.63,16507.0,249067216.0,-1.08
2010-08-26,600519,149.9,150.37,150.55,148.5,12232.0,183116480.0,0.39
2010-08-27,600519,150.0,151.06,151.23,149.2,8799.0,132580368.0,0.46
2010-08-30,600519,151.68,159.82,160.0,151.68,53784.0,849497664.0,5.8
2010-08-31,600519,158.53,159.23,160.99,157.88,31399.0,501261376.0,-0.37
2010-09-01,600519,158.8,156.88,161.2,155.9,25589.0,406904448.0,-1.48
2010-09-02,600519,158.0,159.99,162.08,157.87,24821.0,399335616.0,1.98
2010-09-03,600519,159.8,162.62,165.38,159.8,27761.0,452832224.0,1.64
2010-09-06,600519,164.0,166.72,168.6,164.0,29008.0,485289344.0,2.52
2010-09-07,600519,167.05,165.27,169.1,164.8,22373.0,372434016.0,-0.87
2010-09-08,600519,165.0,166.48,167.5,165.0,15010.0,250344688.0,0.73
2010-09-09,600519,167.0,166.89,169.1,166.0,21503.0,360593536.0,0.25
2010-09-10,600519,167.5,169.49,169.9,166.5,19867.0,335023680.0,1.56
2010-09-13,600519,169.0,168.78,173.45,167.95,28063.0,480493824.0,-0.42
2010-09-14,600519,168.75,167.29,170.22,165.6,26383.0,441034016.0,-0.88
2010-09-15,600519,167.0,162.45,167.29,161.7,21032.0,347008832.0,-2.89
2010-09-16,600519,162.1,159.34,164.05,156.89,20497.0,327836608.0,-1.91
2010-09-17,600519,159.22,161.81,164.44,157.51,17975.0,290800416.0,1.55
2010-09-20,600519,162.86,164.65,166.0,162.0,12576.0,206418544.0,1.76
2010-09-21,600519,166.5,166.08,166.88,164.01,14940.0,247684432.0,0.87
2010-09-27,600519,166.1,168.83,169.0,165.3,18548.0,310077024.0,1.66
2010-09-28,600519,168.59,170.78,171.19,168.0,22585.0,384574240.0,1.16
2010-09-29,600519,170.4,167.16,171.55,167.01,13272.0,225065392.0,-2.12
2010-09-30,600519,166.56,168.73,169.2,166.0,14578.0,244719872.0,0.94
2010-10-08,600519,169.0,173.53,175.5,169.0,31608.0,549852992.0,2.84
2010-10-11,600519,174.0,167.8,176.43,166.0,43742.0,742024448.0,-3.3
2010-10-12,600519,167.81,166.6,169.98,164.29,28543.0,473412992.0,-0.72
2010-10-13,600519,166.0,161.0,166.53,159.85,60287.0,972450176.0,-3.36
2010-10-14,600519,161.02,158.44,161.3,156.81,53243.0,842374784.0,-1.59
2010-10-15,600519,158.52,159.98,163.0,158.31,72099.0,1152421888.0,0.97
2010-10-18,600519,160.0,162.42,165.16,154.8,96564.0,1522116992.0,1.53
2010-10-19,600519,161.42,163.27,164.9,160.0,53448.0,870135040.0,0.52
2010-10-20,600519,160.1,167.41,168.9,160.09,47372.0,788461632.0,2.54
2010-10-21,600519,167.6,167.47,170.05,165.8,37621.0,632118784.0,0.04
2010-10-22,600519,167.48,168.11,171.6,166.66,41046.0,697025664.0,0.38
2010-10-25,600519,169.0,173.0,173.8,168.13,36195.0,622609024.0,2.91
2010-10-26,600519,172.8,169.01,172.88,168.01,28590.0,484027264.0,-2.31
2010-10-27,600519,168.75,168.15,169.4,166.5,28912.0,484076384.0,-0.51
2010-10-28,600519,167.9,167.04,168.3,166.73,19440.0,325743872.0,-0.66
2010-10-29,600519,164.74,163.15,165.07,160.5,65465.0,1064852160.0,-2.33
2010-11-01,600519,163.2,163.76,164.9,162.2,49658.0,810910400.0,0.37
2010-11-02,600519,164.52,162.67,164.52,161.59,62292.0,1009953792.0,-0.67
2010-11-03,600519,163.0,163.35,165.65,161.5,42253.0,693876480.0,0.42
2010-11-04,600519,163.95,165.05,165.54,162.78,44629.0,732196928.0,1.04
2010-11-05,600519,165.3,163.98,166.0,163.3,34654.0,569207552.0,-0.65
2010-11-08,600519,163.99,163.49,164.0,161.25,56894.0,922801024.0,-0.3
2010-11-09,600519,163.6,165.86,166.59,162.72,60737.0,1002019520.0,1.45
2010-11-10,600519,166.6,179.73,182.45,166.5,150005.0,2670067200.0,8.36
2010-11-11,600519,181.99,175.92,181.99,174.11,74217.0,1322968320.0,-2.12
2010-11-12,600519,175.55,177.53,188.08,175.52,126500.0,2298576128.0,0.92
2010-11-15,600519,181.99,183.69,188.0,181.99,79038.0,1458250368.0,3.47
2010-11-16,600519,185.99,177.19,186.0,174.5,72291.0,1294350592.0,-3.54
2010-11-17,600519,175.9,165.0,175.9,163.8,80509.0,1362362368.0,-6.88
2010-11-18,600519,166.55,169.49,170.97,166.0,40286.0,680881280.0,2.72
2010-11-19,600519,171.1,175.16,176.0,170.21,48954.0,848958208.0,3.35
2010-11-22,600519,174.88,178.51,182.38,173.8,47940.0,857696512.0,1.91
2010-11-23,600519,178.38,189.04,189.2,176.2,108469.0,1995630336.0,5.9
2010-11-24,600519,192.0,199.92,206.6,192.0,110799.0,2220954880.0,5.76
2010-11-25,600519,200.53,202.97,203.62,197.0,45579.0,916382400.0,1.53
2010-11-26,600519,202.97,207.24,212.67,200.61,63799.0,1324934656.0,2.1
2010-11-29,600519,205.25,216.43,222.0,205.25,67499.0,1441023232.0,4.43
2010-11-30,600519,216.37,204.81,216.37,200.33,65665.0,1356812160.0,-5.37
2010-12-01,600519,203.0,202.4,208.0,200.02,38016.0,773495040.0,-1.18
2010-12-02,600519,204.2,198.17,206.0,197.91,42940.0,864862784.0,-2.09
2010-12-03,600519,198.0,199.79,203.49,197.7,43037.0,863905856.0,0.82
2010-12-06,600519,199.85,193.02,202.0,190.11,43281.0,839963264.0,-3.39
2010-12-07,600519,191.89,197.56,198.8,189.86,31804.0,621614976.0,2.35
2010-12-08,600519,197.5,196.18,201.8,196.01,28334.0,564539200.0,-0.7
2010-12-09,600519,195.99,195.26,196.78,192.3,24461.0,474949024.0,-0.47
2010-12-10,600519,193.35,197.72,198.88,191.0,39587.0,766519104.0,1.26
2010-12-13,600519,197.5,196.99,197.5,193.5,58592.0,1144043392.0,-0.37
2010-12-14,600519,197.31,197.91,201.5,196.8,61542.0,1224103168.0,0.47
2010-12-15,600519,198.0,200.7,203.33,198.0,47423.0,953073600.0,1.41
2010-12-16,600519,211.99,206.98,212.5,206.5,66817.0,1396868352.0,3.13
2010-12-17,600519,208.0,204.42,209.2,203.81,51769.0,1060471104.0,-1.24
2010-12-20,600519,205.98,197.38,206.66,194.0,68557.0,1361002112.0,-3.44
2010-12-21,600519,197.35,194.0,197.61,193.01,59359.0,1153389568.0,-1.71
2010-12-22,600519,194.07,190.95,194.49,190.0,44151.0,845830976.0,-1.57
2010-12-23,600519,190.85,190.71,192.7,190.0,32743.0,626262016.0,-0.13
2010-12-24,600519,190.71,188.72,190.91,187.0,29408.0,553596992.0,-1.04
2010-12-27,600519,189.0,182.99,189.99,182.31,45246.0,844631488.0,-3.04
2010-12-28,600519,183.0,183.26,186.6,177.4,48176.0,873676032.0,0.15
2010-12-29,600519,183.1,186.0,186.07,182.0,30967.0,569651392.0,1.5
2010-12-30,600519,186.5,181.93,186.5,180.2,41774.0,760950272.0,-2.19
2010-12-31,600519,181.8,183.92,184.28,181.05,46084.0,843075712.0,1.09
2011-01-04,600519,186.9,185.5,187.9,182.6,60462.0,1116558336.0,0.86
2011-01-05,600519,184.9,181.08,185.4,180.5,58198.0,1064872704.0,-2.38
2011-01-06,600519,181.21,180.24,183.6,178.44,37584.0,677984000.0,-0.46
2011-01-07,600519,180.18,179.72,181.69,178.5,30533.0,548732352.0,-0.29
2011-01-10,600519,179.62,174.31,180.51,174.14,38784.0,687881600.0,-3.01
2011-01-11,600519,173.68,173.56,175.5,171.21,45322.0,787943040.0,-0.43
2011-01-12,600519,174.1,174.47,176.0,172.41,31323.0,546334144.0,0.52
2011-01-13,600519,175.5,179.49,181.0,174.49,41341.0,740207616.0,2.88
2011-01-14,600519,178.95,180.19,181.21,177.3,25772.0,461741088.0,0.39
2011-01-17,600519,179.7,175.59,182.2,175.02,37475.0,673586240.0,-2.55
2011-01-18,600519,175.1,182.56,182.61,173.99,40962.0,738283968.0,3.97
2011-01-19,600519,182.56,182.83,183.57,181.11,26198.0,478032608.0,0.15
2011-01-20,600519,182.3,180.07,183.99,178.25,24523.0,444085184.0,-1.51
2011-01-21,600519,179.8,175.89,181.5,175.66,26867.0,479005920.0,-2.32
2011-01-24,600519,175.87,171.52,177.48,170.01,34775.0,601577984.0,-2.48
2011-01-25,600519,170.98,170.7,172.4,170.0,17238.0,294978976.0,-0.48
2011-01-26,600519,171.01,172.14,173.99,171.01,14325.0,247045168.0,0.84
2011-01-27,600519,171.96,173.06,175.28,169.58,29444.0,507387584.0,0.53
2011-01-28,600519,173.01,173.34,174.13,172.38,19591.0,339796032.0,0.16
2011-01-31,600519,173.5,177.99,180.92,173.01,32442.0,577621824.0,2.68
2011-02-01,600519,178.0,180.28,181.85,177.5,17758.0,319648608.0,1.29
2011-02-09,600519,179.99,177.96,180.81,177.0,17675.0,317003712.0,-1.29
2011-02-10,600519,177.35,185.03,185.99,177.3,36008.0,656695296.0,3.97
2011-02-11,600519,184.74,184.93,188.45,184.29,34001.0,634257216.0,-0.05
2011-02-14,600519,184.93,187.11,188.0,183.9,36639.0,681621632.0,1.18
2011-02-15,600519,187.11,185.24,188.8,184.8,29716.0,554140672.0,-1.0
2011-02-16,600519,185.01,183.68,185.99,181.7,36440.0,667440832.0,-0.84
2011-02-17,600519,183.0,181.26,183.7,180.83,36363.0,662075968.0,-1.32
2011-02-18,600519,180.8,181.98,185.45,180.3,36828.0,676343232.0,0.4
2011-02-21,600519,182.0,183.48,184.8,181.2,27289.0,498811360.0,0.82
2011-02-22,600519,183.48,181.88,185.25,181.0,38293.0,701713024.0,-0.87
2011-02-23,600519,181.11,182.76,183.47,181.11,19422.0,353816768.0,0.48
2011-02-24,600519,182.58,182.15,183.47,181.12,20476.0,373539584.0,-0.33
2011-02-25,600519,182.88,179.62,182.88,179.2,29413.0,532482176.0,-1.39
2011-02-28,600519,179.3,178.68,179.46,176.0,39093.0,693295744.0,-0.52
2011-03-01,600519,178.71,178.64,179.93,177.8,23059.0,411728224.0,-0.02
2011-03-02,600519,178.2,177.21,179.0,176.01,32095.0,569125312.0,-0.8
2011-03-03,600519,177.27,175.0,178.69,174.75,37735.0,663456192.0,-1.25
2011-03-04,600519,175.0,175.93,176.78,174.5,33351.0,587411584.0,0.53
2011-03-07,600519,175.84,177.38,177.53,175.84,33553.0,593119936.0,0.82
2011-03-08,600519,177.43,176.72,177.6,174.8,31869.0,560058560.0,-0.37
2011-03-09,600519,177.49,177.99,178.2,176.05,22971.0,406818016.0,0.72
2011-03-10,600519,177.97,182.0,184.2,177.38,54492.0,991540416.0,2.25
2011-03-11,600519,181.6,180.04,183.4,179.89,23345.0,424871808.0,-1.08
2011-03-14,600519,179.52,182.88,184.0,179.11,22372.0,408383264.0,1.58
2011-03-15,600519,181.64,179.27,183.22,177.03,30898.0,554199744.0,-1.97
2011-03-16,600519,179.6,181.84,182.97,179.31,24176.0,438681952.0,1.43
2011-03-17,600519,180.9,189.03,189.53,180.18,88522.0,1653009408.0,3.95
2011-03-18,600519,189.55,191.15,194.1,187.13,61484.0,1175141376.0,1.12
2011-03-21,600519,189.8,187.13,190.98,184.55,48651.0,910057856.0,-2.1
2011-03-22,600519,188.38,185.75,189.98,185.2,27887.0,521369664.0,-0.74
2011-03-23,600519,186.01,186.54,186.69,183.5,42881.0,792668096.0,0.43
2011-03-24,600519,186.3,183.55,186.55,183.5,21353.0,393924352.0,-1.6
2011-03-25,600519,183.0,183.43,185.58,183.0,27905.0,513404256.0,-0.07
2011-03-28,600519,183.55,180.91,184.4,180.49,40295.0,731052992.0,-1.37
2011-03-29,600519,181.0,178.95,181.3,178.5,26523.0,476995776.0,-1.08
2011-03-30,600519,178.94,178.71,180.26,178.3,20602.0,368964864.0,-0.13
2011-03-31,600519,178.71,179.85,182.8,178.5,17525.0,316949408.0,0.64
2011-04-01,600519,179.98,179.46,181.35,178.55,18227.0,326554080.0,-0.22
2011-04-06,600519,179.4,176.98,179.9,176.71,28774.0,510620640.0,-1.38
2011-04-07,600519,176.2,174.94,177.0,174.78,46830.0,820484800.0,-1.15
2011-04-08,600519,174.96,175.66,176.5,174.8,21823.0,383817088.0,0.41
2011-04-11,600519,175.45,177.49,178.65,175.11,26173.0,463960288.0,1.04
2011-04-12,600519,177.5,177.42,179.34,176.7,34945.0,623251648.0,-0.04
2011-04-13,600519,177.3,178.33,179.0,177.02,29389.0,522953568.0,0.51
2011-04-14,600519,178.3,175.74,178.5,175.48,36621.0,644626752.0,-1.45
2011-04-15,600519,175.97,172.38,176.99,170.77,53327.0,919620928.0,-1.91
2011-04-18,600519,172.18,173.06,173.39,171.21,19608.0,338287712.0,0.39
2011-04-19,600519,173.06,173.38,174.64,171.49,22880.0,395248448.0,0.18
2011-04-20,600519,173.38,174.8,175.18,173.0,22509.0,392495936.0,0.82
2011-04-21,600519,175.0,174.86,177.59,174.71,28684.0,505336032.0,0.03
2011-04-22,600519,175.5,176.15,176.4,174.53,14500.0,254794864.0,0.74
2011-04-25,600519,180.0,183.06,185.08,179.5,70225.0,1280812416.0,3.92
2011-04-26,600519,183.0,181.17,183.5,180.88,31095.0,565862144.0,-1.03
2011-04-27,600519,181.6,181.15,185.0,181.0,27748.0,508713440.0,-0.01
2011-04-28,600519,182.1,178.42,182.58,177.8,25357.0,455048064.0,-1.51
2011-04-29,600519,178.4,182.31,183.09,177.68,22083.0,401140704.0,2.18
2011-05-03,600519,183.0,185.86,186.8,182.0,41270.0,764382848.0,1.95
2011-05-04,600519,184.49,183.5,188.08,183.44,32521.0,604784384.0,-1.27
2011-05-05,600519,183.51,184.95,187.5,183.01,26693.0,496448128.0,0.79
2011-05-06,600519,184.0,185.81,187.0,183.01,23960.0,444808832.0,0.46
2011-05-09,600519,186.58,184.16,187.49,183.9,12175.0,225581744.0,-0.89
2011-05-10,600519,184.07,183.59,184.5,182.78,15918.0,292606304.0,-0.31
2011-05-11,600519,183.02,185.27,186.3,183.02,12896.0,238855456.0,0.92
2011-05-12,600519,185.0,187.32,189.5,184.6,25027.0,470405152.0,1.11
2011-05-13,600519,187.35,187.66,188.99,185.5,12253.0,229207568.0,0.18
2011-05-16,600519,187.5,187.67,188.98,186.5,11505.0,216417136.0,0.01
2011-05-17,600519,187.02,187.63,190.3,186.0,20866.0,393848448.0,-0.02
2011-05-18,600519,187.3,194.95,197.44,187.3,62165.0,1212084736.0,3.9
2011-05-19,600519,196.0,199.88,201.65,196.0,85738.0,1716471168.0,2.53
2011-05-20,600519,200.7,200.83,201.66,198.81,40043.0,801739968.0,0.48
2011-05-23,600519,200.0,197.03,202.75,197.0,39420.0,783913344.0,-1.89
2011-05-24,600519,195.51,194.61,197.5,194.5,23997.0,470085888.0,-1.23
2011-05-26,600519,194.8,198.69,202.79,194.8,38970.0,779314752.0,2.1
2011-05-27,600519,199.88,193.74,200.78,193.21,31729.0,626618176.0,-2.49
2011-05-30,600519,192.18,202.53,202.58,191.77,47286.0,942388992.0,4.54
2011-05-31,600519,202.65,203.8,203.98,201.3,33854.0,685945984.0,0.63
2011-06-01,600519,204.1,209.89,209.98,203.02,39093.0,813188032.0,2.99
2011-06-02,600519,208.5,206.59,209.66,203.6,39585.0,818432000.0,-1.57
2011-06-03,600519,206.02,211.61,212.7,206.02,29483.0,618505280.0,2.43
2011-06-07,600519,211.98,207.87,211.99,206.28,26876.0,559703872.0,-1.77
2011-06-08,600519,207.55,208.74,209.7,203.58,25070.0,517190784.0,0.42
2011-06-09,600519,208.05,201.82,208.3,201.76,36179.0,737042688.0,-3.32
2011-06-10,600519,201.5,202.56,204.49,199.8,34279.0,692444736.0,0.37
2011-06-13,600519,202.5,201.49,203.9,198.8,28004.0,562464128.0,-0.53
2011-06-14,600519,201.47,204.46,204.98,200.5,37487.0,758192896.0,1.47
2011-06-15,600519,204.02,203.21,204.47,202.19,16408.0,333131872.0,-0.61
2011-06-16,600519,202.2,203.02,205.29,200.22,17731.0,359795616.0,-0.09
2011-06-17,600519,203.5,208.63,209.99,202.65,33411.0,690941504.0,2.76
2011-06-20,600519,208.1,203.46,208.28,201.0,29909.0,611059072.0,-2.48
2011-06-21,600519,202.03,203.3,204.84,202.03,12738.0,259198208.0,-0.08
2011-06-22,600519,203.2,205.93,207.48,203.2,16188.0,333499808.0,1.29
2011-06-23,600519,205.3,207.99,209.2,205.0,20280.0,421820416.0,1.0
2011-06-24,600519,207.85,206.44,210.15,205.35,37068.0,770684608.0,-0.75
2011-06-27,600519,207.2,208.27,208.96,205.78,23190.0,480816704.0,0.89
2011-06-28,600519,209.0,210.45,211.87,207.22,25540.0,536916032.0,1.05
2011-06-29,600519,210.88,210.94,212.88,207.9,19596.0,412274528.0,0.23
2011-06-30,600519,210.02,212.63,213.3,210.02,32701.0,694508288.0,0.8
2011-07-01,600519,192.5,191.63,192.5,189.9,15810.0,302002752.0,-9.88
2011-07-04,600519,191.21,193.02,193.33,190.8,46338.0,888995904.0,0.73
2011-07-05,600519,193.0,191.43,193.02,189.8,27057.0,516722464.0,-0.82
2011-07-06,600519,190.98,191.07,192.0,190.11,19753.0,377527552.0,-0.19
2011-07-07,600519,191.0,194.11,196.08,191.0,40956.0,793379776.0,1.59
2011-07-08,600519,194.35,194.08,195.48,192.95,17183.0,333151328.0,-0.02
2011-07-11,600519,194.06,196.83,198.07,193.45,25615.0,502438496.0,1.42
2011-07-12,600519,196.32,193.74,196.83,193.64,28488.0,554927104.0,-1.57
2011-07-13,600519,194.09,194.59,195.49,193.36,22109.0,429986688.0,0.44
2011-07-14,600519,194.59,193.25,194.8,192.8,24822.0,480420224.0,-0.69
